"","Subject","Event","TrialN","mean_pupil","time"
"294","Subject_1","Square",2,-0.542369376132103,976.65
"295","Subject_1","Square",2,-0.53917860794383,980
"296","Subject_1","Square",2,-0.53917860794383,983.3
"297","Subject_1","Square",2,-0.53385263661609,986.65
"298","Subject_1","Square",2,-0.53385263661609,990
"299","Subject_1","Square",2,-0.527834699565212,993.3
"300","Subject_1","Square",2,-0.495498400567124,996.65
"301","Subject_1","Square",2,-0.490489406084838,1000
"302","Subject_1","Square",2,-0.483855045340498,1003.3
"303","Subject_1","Square",2,-0.490489406084838,1006.65
"304","Subject_1","Square",2,-0.490489406084838,1010
"305","Subject_1","Square",2,-0.486488160463685,1013.3
"306","Subject_1","Square",2,-0.486488160463685,1016.65
"307","Subject_1","Square",2,-0.482595896451677,1020
"308","Subject_1","Square",2,-0.482595896451677,1023.3
"309","Subject_1","Square",2,-0.467827797744898,1026.65
"310","Subject_1","Square",2,-0.465138231605938,1030
"311","Subject_1","Square",2,-0.462718151166492,1033.3
"312","Subject_1","Square",2,-0.467827797744898,1036.65
"313","Subject_1","Square",2,-0.467827797744898,1040
"314","Subject_1","Square",2,-0.467827797744898,1043.3
"315","Subject_1","Square",2,-0.467827797744898,1046.65
"316","Subject_1","Square",2,-0.480832688636244,1050
"317","Subject_1","Square",2,-0.462718151166492,1053.3
"318","Subject_1","Square",2,-0.462718151166492,1056.65
"319","Subject_1","Square",2,-0.462718151166492,1060
"320","Subject_1","Square",2,-0.462718151166492,1063.3
"321","Subject_1","Square",2,-0.456742788668409,1066.65
"322","Subject_1","Square",2,-0.457958813356234,1070
"323","Subject_1","Square",2,-0.457958813356234,1073.3
"324","Subject_1","Square",2,-0.457958813356234,1076.65
"325","Subject_1","Square",2,-0.456742788668409,1080
"326","Subject_1","Square",2,-0.456742788668409,1083.3
"327","Subject_1","Square",2,-0.456742788668409,1086.65
"328","Subject_1","Square",2,-0.451905643872779,1090
"329","Subject_1","Square",2,-0.439440760484319,1093.3
"330","Subject_1","Square",2,-0.429150962755389,1096.65
"331","Subject_1","Square",2,-0.439440760484319,1100
"332","Subject_1","Square",2,-0.439440760484319,1103.3
"333","Subject_1","Square",2,-0.426540401713591,1106.65
"334","Subject_1","Square",2,-0.426540401713591,1110
"335","Subject_1","Square",2,-0.426540401713591,1113.3
"336","Subject_1","Square",2,-0.426540401713591,1116.65
"337","Subject_1","Square",2,-0.416330147095614,1120
"338","Subject_1","Square",2,-0.416330147095614,1123.3
"339","Subject_1","Square",2,-0.395335316459035,1126.65
"340","Subject_1","Square",2,-0.401257270026525,1130
"341","Subject_1","Square",2,-0.395335316459035,1133.3
"342","Subject_1","Square",2,-0.395335316459035,1136.65
"343","Subject_1","Square",2,-0.395335316459035,1140
"344","Subject_1","Square",2,-0.387374681169023,1143.3
"345","Subject_1","Square",2,-0.377136913173051,1146.65
"346","Subject_1","Square",2,-0.373086024536835,1150
"347","Subject_1","Square",2,-0.377136913173051,1153.3
"348","Subject_1","Square",2,-0.377136913173051,1156.65
"349","Subject_1","Square",2,-0.373086024536835,1160
"350","Subject_1","Square",2,-0.362011979174869,1163.3
"351","Subject_1","Square",2,-0.351580454815795,1166.65
"352","Subject_1","Square",2,-0.334791627077508,1170
"353","Subject_1","Square",2,-0.333738395166192,1173.3
"354","Subject_1","Square",2,-0.332488872394861,1176.65
"355","Subject_1","Square",2,-0.318114896709739,1180
"356","Subject_1","Square",2,-0.316572685464954,1183.3
"357","Subject_1","Square",2,-0.309337972584963,1186.65
"358","Subject_1","Square",2,-0.309337972584963,1190
"359","Subject_1","Square",2,-0.316572685464954,1193.3
"360","Subject_1","Square",2,-0.313666955179984,1196.65
"361","Subject_1","Square",2,-0.310761224895013,1200
